#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =   17.481 eV
 -67.090  0.9195E-76  0.7836E-64  0.1327E-13
 -67.080  0.1283E-76  0.1280E-64  0.1327E-13
 -67.070  0.1771E-77  0.2067E-65  0.1327E-13
 -67.060  0.2417E-78  0.3303E-66  0.1327E-13
 -67.050  0.3265E-79  0.5222E-67  0.1327E-13
 -67.040  0.4364E-80  0.8167E-68  0.1327E-13
 -67.030  0.5775E-81  0.1264E-68  0.1327E-13
 -67.020  0.7628E-82  0.1934E-69  0.1327E-13
 -67.010  0.1063E-82  0.2928E-70  0.1327E-13
 -67.000  0.2120E-83  0.4385E-71  0.1327E-13
 -66.990  0.1030E-83  0.6497E-72  0.1327E-13
 -66.980  0.9182E-84  0.9523E-73  0.1327E-13
 -66.970  0.9182E-84  0.1381E-73  0.1327E-13
 -66.960  0.9182E-84  0.1981E-74  0.1327E-13
 -66.950  0.9182E-84  0.2811E-75  0.1327E-13
 -66.940  0.9182E-84  0.3946E-76  0.1327E-13
 -66.930  0.9182E-84  0.5479E-77  0.1327E-13
 -66.920  0.9182E-84  0.7527E-78  0.1327E-13
 -66.910  0.9182E-84  0.1023E-78  0.1327E-13
 -66.900  0.9182E-84  0.1375E-79  0.1327E-13
 -66.890  0.9182E-84  0.1830E-80  0.1327E-13
 -66.880  0.9182E-84  0.2415E-81  0.1327E-13
 -66.870  0.9182E-84  0.3219E-82  0.1327E-13
 -66.860  0.9182E-84  0.4905E-83  0.1327E-13
 -66.850  0.9182E-84  0.1386E-83  0.1327E-13
 -66.840  0.9182E-84  0.9380E-84  0.1327E-13
 -66.830  0.9182E-84  0.9182E-84  0.1327E-13
 -66.820  0.9182E-84  0.9182E-84  0.1327E-13
 -66.810  0.9182E-84  0.9182E-84  0.1327E-13
 -66.800  0.9182E-84  0.9182E-84  0.1327E-13
 -66.790  0.9182E-84  0.9182E-84  0.1327E-13
 -66.780  0.9182E-84  0.9182E-84  0.1327E-13
 -66.770  0.9182E-84  0.9182E-84  0.1327E-13
 -66.760  0.9182E-84  0.9182E-84  0.1327E-13
 -66.750  0.9182E-84  0.9182E-84  0.1327E-13
 -66.740  0.9182E-84  0.9182E-84  0.1327E-13
 -66.730  0.9182E-84  0.9182E-84  0.1327E-13
 -66.720  0.9182E-84  0.9182E-84  0.1327E-13
 -66.710  0.9182E-84  0.9182E-84  0.1327E-13
 -66.700  0.9182E-84  0.9182E-84  0.1327E-13
 -66.690  0.9182E-84  0.9182E-84  0.1327E-13
 -66.680  0.9182E-84  0.9182E-84  0.1327E-13
 -66.670  0.9182E-84  0.9182E-84  0.1327E-13
 -66.660  0.9182E-84  0.9182E-84  0.1327E-13
 -66.650  0.9182E-84  0.9182E-84  0.1327E-13
 -66.640  0.9182E-84  0.9182E-84  0.1327E-13
 -66.630  0.9182E-84  0.9182E-84  0.1327E-13
 -66.620  0.9182E-84  0.9182E-84  0.1327E-13
 -66.610  0.9182E-84  0.9182E-84  0.1327E-13
 -66.600  0.9182E-84  0.9182E-84  0.1327E-13
 -66.590  0.9182E-84  0.9182E-84  0.1327E-13
 -66.580  0.9182E-84  0.9182E-84  0.1327E-13
 -66.570  0.9182E-84  0.9182E-84  0.1327E-13
 -66.560  0.9182E-84  0.9182E-84  0.1327E-13
 -66.550  0.9182E-84  0.9182E-84  0.1327E-13
 -66.540  0.9182E-84  0.9182E-84  0.1327E-13
 -66.530  0.9182E-84  0.9182E-84  0.1327E-13
 -66.520  0.9182E-84  0.9182E-84  0.1327E-13
 -66.510  0.9182E-84  0.9182E-84  0.1327E-13
 -66.500  0.9182E-84  0.9182E-84  0.1327E-13
 -66.490  0.9182E-84  0.9182E-84  0.1327E-13
 -66.480  0.9182E-84  0.9182E-84  0.1327E-13
 -66.470  0.9182E-84  0.9182E-84  0.1327E-13
 -66.460  0.9182E-84  0.9182E-84  0.1327E-13
 -66.450  0.9182E-84  0.9182E-84  0.1327E-13
 -66.440  0.9182E-84  0.9182E-84  0.1327E-13
 -66.430  0.9182E-84  0.9182E-84  0.1327E-13
 -66.420  0.9182E-84  0.9182E-84  0.1327E-13
 -66.410  0.9182E-84  0.9182E-84  0.1327E-13
 -66.400  0.9182E-84  0.9182E-84  0.1327E-13
 -66.390  0.9182E-84  0.9182E-84  0.1327E-13
 -66.380  0.9182E-84  0.9182E-84  0.1327E-13
 -66.370  0.9182E-84  0.9182E-84  0.1327E-13
 -66.360  0.9182E-84  0.9182E-84  0.1327E-13
 -66.350  0.9182E-84  0.9182E-84  0.1327E-13
 -66.340  0.9182E-84  0.9182E-84  0.1327E-13
 -66.330  0.9182E-84  0.9182E-84  0.1327E-13
 -66.320  0.9182E-84  0.9182E-84  0.1327E-13
 -66.310  0.9182E-84  0.9182E-84  0.1327E-13
 -66.300  0.9182E-84  0.9182E-84  0.1327E-13
 -66.290  0.9182E-84  0.9182E-84  0.1327E-13
 -66.280  0.9182E-84  0.9182E-84  0.1327E-13
 -66.270  0.9182E-84  0.9182E-84  0.1327E-13
 -66.260  0.9182E-84  0.9182E-84  0.1327E-13
 -66.250  0.9182E-84  0.9182E-84  0.1327E-13
 -66.240  0.9182E-84  0.9182E-84  0.1327E-13
 -66.230  0.9182E-84  0.9182E-84  0.1327E-13
 -66.220  0.9182E-84  0.9182E-84  0.1327E-13
 -66.210  0.9182E-84  0.9182E-84  0.1327E-13
 -66.200  0.9182E-84  0.9182E-84  0.1327E-13
 -66.190  0.9182E-84  0.9182E-84  0.1327E-13
 -66.180  0.9182E-84  0.9182E-84  0.1327E-13
 -66.170  0.9182E-84  0.9182E-84  0.1327E-13
 -66.160  0.9182E-84  0.9182E-84  0.1327E-13
 -66.150  0.9182E-84  0.9182E-84  0.1327E-13
 -66.140  0.9182E-84  0.9182E-84  0.1327E-13
 -66.130  0.9182E-84  0.9182E-84  0.1327E-13
 -66.120  0.9182E-84  0.9182E-84  0.1327E-13
 -66.110  0.9182E-84  0.9182E-84  0.1327E-13
 -66.100  0.9182E-84  0.9182E-84  0.1327E-13
 -66.090  0.9182E-84  0.9182E-84  0.1327E-13
 -66.080  0.9182E-84  0.9182E-84  0.1327E-13
 -66.070  0.9182E-84  0.9182E-84  0.1327E-13
 -66.060  0.9182E-84  0.9182E-84  0.1327E-13
 -66.050  0.9182E-84  0.9182E-84  0.1327E-13
 -66.040  0.9182E-84  0.9182E-84  0.1327E-13
 -66.030  0.9182E-84  0.9182E-84  0.1327E-13
 -66.020  0.9182E-84  0.9182E-84  0.1327E-13
 -66.010  0.9182E-84  0.9182E-84  0.1327E-13
 -66.000  0.9182E-84  0.9182E-84  0.1327E-13
 -65.990  0.9182E-84  0.9182E-84  0.1327E-13
 -65.980  0.9182E-84  0.9182E-84  0.1327E-13
 -65.970  0.9182E-84  0.9182E-84  0.1327E-13
 -65.960  0.9182E-84  0.9182E-84  0.1327E-13
 -65.950  0.9182E-84  0.9182E-84  0.1327E-13
 -65.940  0.9182E-84  0.9182E-84  0.1327E-13
 -65.930  0.9182E-84  0.9182E-84  0.1327E-13
 -65.920  0.9182E-84  0.9182E-84  0.1327E-13
 -65.910  0.9182E-84  0.9182E-84  0.1327E-13
 -65.900  0.9182E-84  0.9182E-84  0.1327E-13
 -65.890  0.9182E-84  0.9182E-84  0.1327E-13
 -65.880  0.9182E-84  0.9182E-84  0.1327E-13
 -65.870  0.9182E-84  0.9182E-84  0.1327E-13
 -65.860  0.9182E-84  0.9182E-84  0.1327E-13
 -65.850  0.9182E-84  0.9182E-84  0.1327E-13
 -65.840  0.9182E-84  0.9182E-84  0.1327E-13
 -65.830  0.9182E-84  0.9182E-84  0.1327E-13
 -65.820  0.9182E-84  0.9182E-84  0.1327E-13
 -65.810  0.9182E-84  0.9182E-84  0.1327E-13
 -65.800  0.9182E-84  0.9182E-84  0.1327E-13
 -65.790  0.9182E-84  0.9182E-84  0.1327E-13
 -65.780  0.9182E-84  0.9182E-84  0.1327E-13
 -65.770  0.9182E-84  0.9182E-84  0.1327E-13
 -65.760  0.9182E-84  0.9182E-84  0.1327E-13
 -65.750  0.9182E-84  0.9182E-84  0.1327E-13
 -65.740  0.9182E-84  0.9182E-84  0.1327E-13
 -65.730  0.9182E-84  0.9182E-84  0.1327E-13
 -65.720  0.9182E-84  0.9182E-84  0.1327E-13
 -65.710  0.9182E-84  0.9182E-84  0.1327E-13
 -65.700  0.9182E-84  0.9182E-84  0.1327E-13
 -65.690  0.9182E-84  0.9182E-84  0.1327E-13
 -65.680  0.9182E-84  0.9182E-84  0.1327E-13
 -65.670  0.9182E-84  0.9182E-84  0.1327E-13
 -65.660  0.9182E-84  0.9182E-84  0.1327E-13
 -65.650  0.9182E-84  0.9182E-84  0.1327E-13
 -65.640  0.9182E-84  0.9182E-84  0.1327E-13
 -65.630  0.9182E-84  0.9182E-84  0.1327E-13
 -65.620  0.9182E-84  0.9182E-84  0.1327E-13
 -65.610  0.9182E-84  0.9182E-84  0.1327E-13
 -65.600  0.9182E-84  0.9182E-84  0.1327E-13
 -65.590  0.9182E-84  0.9182E-84  0.1327E-13
 -65.580  0.9182E-84  0.9182E-84  0.1327E-13
 -65.570  0.9182E-84  0.9182E-84  0.1327E-13
 -65.560  0.9182E-84  0.9182E-84  0.1327E-13
 -65.550  0.9182E-84  0.9182E-84  0.1327E-13
 -65.540  0.9182E-84  0.9182E-84  0.1327E-13
 -65.530  0.9182E-84  0.9182E-84  0.1327E-13
 -65.520  0.9182E-84  0.9182E-84  0.1327E-13
 -65.510  0.9182E-84  0.9182E-84  0.1327E-13
 -65.500  0.9182E-84  0.9182E-84  0.1327E-13
 -65.490  0.9182E-84  0.9182E-84  0.1327E-13
 -65.480  0.9182E-84  0.9182E-84  0.1327E-13
 -65.470  0.9182E-84  0.9182E-84  0.1327E-13
